Bairro,Endereco,Quartos,Tipo_Imovel,Preco,Metodo_Venda,Corretor,Data_Venda,Distancia_CBD,CEP,Banheiros,Vagas_Garagem,Area_Terreno,Area_Construida,Ano_Construcao,Area_Administrativa,Latitude,Longitude,Regiao,Contagem_Imoveis,Tipo_Imovel_Numerico,Ano_Venda,Mes_Venda,Area_Construida_Imputada,Area_Terreno_Imputada,Preco_por_m2,Quartos_por_m2,Idade_Imovel,Regiao_Numerica,Preco_Imputado,Preco_Esperado,Media_Regional_Preco_m2,Desvio_Padrao_Regional_Preco_m2,Limite_Inferior_Preco,Limite_Superior_Preco,Subvalorizado,Supervalorizado,Proporcao_Quartos_Banheiros,Categoria_Idade,Categoria_Distancia
South Yarra,37/12 Copelen St,2,t,1050000.0,S,Kay,2017-06-17,2.7,3141.0,1.0,1.0,0.0,115.49,1960.0,Melbourne City Council,-37.83543,144.99907,Southern Metropolitan,14887.0,2,2017,6,False,False,9091.69625075764,0.0173175166681097,65.0,5,False,841380.1202394214,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,50-100 anos,CBD
Essendon North,18 Royal Av,3,h,1535000.0,S,Jellis,2017-07-22,8.2,3041.0,1.0,2.0,811.0,152.0,1925.0,Moonee Valley City Council,-37.7384,144.90485,Western Metropolitan,1308.0,0,2017,7,False,False,10098.684210526317,0.0197368421052631,100.0,6,False,1373583.7990560848,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,50-100 anos,Próximo
Malvern,2 Alice St,3,h,1822958.75,S,Marshall,2017-10-07,5.9,3144.0,2.0,2.0,391.0,260.0,1980.0,Stonnington City Council,-37.85735,145.03828,Southern Metropolitan,4675.0,0,2017,10,False,False,7011.379807692308,0.0115384615384615,45.0,5,True,1763323.078364842,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,20-50 anos,Próximo
Craigieburn,27 Metropolitan Av,4,h,530000.0,S,Barry,2017-10-07,20.6,3064.0,2.0,2.0,645.0,140.0,1980.0,Hume City Council,-37.58961,144.92845,Northern Metropolitan,15510.0,0,2017,10,False,False,3785.714285714286,0.0285714285714285,45.0,2,False,715680.8901209076,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.9900497512437811,20-50 anos,Afastado
Reservoir,30 Elinda Pl,2,h,445000.0,S,Ray,2018-03-17,12.0,3073.0,1.0,1.0,144.0,95.0,2002.0,Darebin City Council,-37.69824,145.02372,Northern Metropolitan,21650.0,0,2018,3,False,False,4684.210526315789,0.0210526315789473,23.0,2,False,630414.3382097883,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,20-50 anos,Médio
Preston,3/152 Tyler St,1,u,385000.0,SP,Brad,2017-04-29,8.8,3072.0,1.0,1.0,896.0,65.0,2011.0,Darebin City Council,-37.7316,145.0201,Northern Metropolitan,14577.0,1,2017,4,False,False,5923.076923076923,0.0153846153846153,14.0,2,False,353866.2317509343,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,0.99009900990099,10-20 anos,Próximo
Hawthorn East,40 Campbell Gr,3,h,1420000.0,PI,Marshall,2016-09-17,7.5,3123.0,1.0,2.0,362.0,130.0,1910.0,Boroondara City Council,-37.8337,145.0504,Southern Metropolitan,6482.0,0,2016,9,False,False,10923.076923076924,0.023076923076923,115.0,5,False,1425444.006548297,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,2.9702970297029703,Centenário,Próximo
Bundoora,7 Nolan Cl,4,h,1883016.1633986929,PI,Ray,2017-07-29,12.1,3083.0,2.0,2.0,651.0,275.0,2003.0,Banyule City Council,-37.69438,145.07709,Northern Metropolitan,10175.0,0,2017,7,False,False,6847.331503267973,0.0145454545454545,22.0,2,True,1317309.2256780004,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.9900497512437811,20-50 anos,Médio
Balwyn,3/339 Union Rd,3,h,985000.0,S,Jellis,2017-08-26,7.9,3103.0,2.0,2.0,520.0,205.34666666666664,1960.0,Boroondara City Council,-37.85852,145.0387,Southern Metropolitan,5682.0,0,2017,8,False,False,4796.766443737421,0.0146094409453931,65.0,5,False,1736726.7543421676,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Próximo
Ascot Vale,30 Rothwell St,3,h,940000.0,S,Nelson,2016-12-03,5.9,3032.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley City Council,-37.7777,144.9195,Western Metropolitan,6567.0,0,2016,12,False,False,8703.703703703704,0.0277777777777777,105.0,6,False,1044741.1257195596,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,Centenário,Próximo
Carnegie,5/102 Oakleigh Rd,2,u,450000.0,S,Anderson,2016-06-27,11.4,3163.0,1.0,1.0,0.0,72.0,1970.0,Glen Eira City Council,-37.8999,145.0575,Southern Metropolitan,7822.0,1,2016,6,False,False,6250.0,0.0277777777777777,55.0,5,False,602965.2616740243,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,50-100 anos,Médio
Ashburton,9 Ward St,3,h,1600000.0,S,Fletchers,2016-05-28,11.0,3147.0,1.0,2.0,637.0,109.73687365770196,1960.0,Boroondara City Council,-37.8645,145.0797,Southern Metropolitan,3052.0,0,2016,5,False,False,14580.331539158104,0.0273381216359214,65.0,5,False,1194358.9527586915,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,2.9702970297029703,50-100 anos,Médio
South Melbourne,14/182 Albert Rd,2,u,1500000.0,VB,Greg,2016-04-16,2.1,3205.0,2.0,2.0,0.0,114.88,2004.0,Port Phillip City Council,-37.8369,144.968,Southern Metropolitan,5943.0,1,2016,4,False,False,13057.103064066852,0.0174094707520891,21.0,5,False,957568.947254946,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,0.9950248756218908,20-50 anos,CBD
Glen Waverley,24 Florence St,3,h,1900000.0,PI,Harcourts,2017-06-17,16.7,3150.0,1.0,0.0,738.0,127.41071428571428,1970.0,Monash City Council,-37.88351,145.15714,Eastern Metropolitan,15321.0,0,2017,6,False,False,14912.40364400841,0.0235459004905395,55.0,0,False,982174.774410552,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,2.9702970297029703,50-100 anos,Distante
Newport,65 Alma Tce,2,h,890000.0,SP,Williams,2017-02-25,8.4,3015.0,1.0,0.0,168.0,90.0,1900.0,Hobsons Bay City Council,-37.8475,144.8897,Western Metropolitan,5498.0,0,2017,2,False,False,9888.888888888889,0.0222222222222222,125.0,6,False,785753.1504210645,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.98019801980198,Centenário,Próximo
Northcote,65 Westgarth St,3,h,1415000.0,S,Woodards,2017-07-01,5.3,3070.0,1.0,1.0,366.0,121.88,1970.0,Darebin City Council,-37.78103,144.998,Northern Metropolitan,11364.0,0,2017,7,False,False,11609.780111585163,0.0246143747948802,55.0,2,False,1091462.4800530022,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,2.9702970297029703,50-100 anos,Próximo
Newport,20 Bruce St,2,h,762000.0,S,Williams,2016-07-16,8.4,3015.0,1.0,2.0,451.0,426.44,1977.0,Hobsons Bay City Council,-37.8349,144.8714,Western Metropolitan,5498.0,0,2016,7,False,False,1786.8867836037896,0.0046899915580151,48.0,6,False,1197696.876387377,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.98019801980198,20-50 anos,Próximo
Bulleen,18 Penderel Wy,4,h,1580000.0,S,Barry,2017-08-12,10.8,3105.0,2.0,2.0,773.0,192.312,1970.0,Manningham City Council,-37.76207,145.09336,Eastern Metropolitan,4480.0,0,2017,8,False,False,8215.815965722368,0.0207995340904363,55.0,0,False,1450419.4293379986,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.9900497512437811,50-100 anos,Médio
Balwyn,52 Elliott Av,4,h,3100000.0,VB,Jellis,2017-06-17,7.9,3103.0,2.0,2.0,644.0,233.06733333333335,1960.0,Boroondara City Council,-37.85852,145.0387,Southern Metropolitan,5682.0,0,2017,6,False,False,13300.877285820116,0.017162422304284,65.0,5,False,2185892.344521021,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.9900497512437811,50-100 anos,Próximo
Brunswick West,1 Jordan St,2,h,1315000.0,S,Nelson,2016-09-24,5.9,3055.0,1.0,2.0,554.0,116.0,1930.0,Moreland City Council,-37.7715,144.9426,Northern Metropolitan,7082.0,0,2016,9,False,False,11336.206896551725,0.0172413793103448,95.0,2,False,1074663.6755408265,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,Próximo
Bentleigh,31 Cushing Av,3,h,889412.1899766899,S,Buxton,2017-03-04,13.0,3204.0,2.0,2.0,520.0,122.74257142857142,1960.0,Glen Eira City Council,-37.91655,145.04525,Southern Metropolitan,6795.0,0,2017,3,False,False,7246.159010887862,0.0244413976755066,65.0,5,True,1215762.6142057085,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Médio
Seddon,6 Alexander St,3,h,900000.0,SP,Village,2017-06-17,5.1,3011.0,1.0,0.0,194.0,157.4,1977.0,Maribyrnong City Council,-37.8041,144.8916,Western Metropolitan,2417.0,0,2017,6,False,False,5717.916137229987,0.0190597204574332,48.0,6,False,1012663.7384903872,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,20-50 anos,Próximo
Camberwell,30 Fairview Av,2,h,579819.2361111111,SN,J,2016-11-19,7.8,3124.0,1.0,1.0,243.0,78.21,1960.0,Boroondara City Council,-37.84764,145.09273,Southern Metropolitan,8920.0,0,2016,11,False,False,7413.620203440879,0.0255721774709116,65.0,5,True,1025379.7329809944,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,50-100 anos,Próximo
Parkdale,69 Parkers Rd,3,t,960000.0,S,Obrien,2017-11-18,21.5,3195.0,2.0,2.0,250.5,124.28,1975.0,Kingston City Council,-37.98121,145.14185,South-Eastern Metropolitan,5087.0,2,2017,11,False,False,7724.493080141616,0.0241390408754425,50.0,4,False,866082.3364003255,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,1.492537313432836,20-50 anos,Afastado
Brunswick West,1/455 Albion St,1,u,265000.0,PI,Walshe,2016-05-07,5.9,3055.0,1.0,1.0,0.0,42.0,2000.0,Moreland City Council,-37.7586,144.9452,Northern Metropolitan,7082.0,1,2016,5,False,False,6309.523809523809,0.0238095238095238,25.0,2,False,337500.88050847384,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,0.99009900990099,20-50 anos,Próximo
Brunswick East,18 Lowan St,4,h,1290000.0,S,Jellis,2017-03-11,4.5,3057.0,2.0,2.0,468.0,254.98,1970.0,Moreland City Council,-37.7724,144.9829,Northern Metropolitan,5533.0,0,2017,3,False,False,5059.220331006353,0.0156875049023452,55.0,2,False,1611783.4210298478,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.9900497512437811,50-100 anos,CBD
Thornbury,6/85 St David St,2,u,541000.0,S,Nelson,2017-11-04,7.0,3071.0,1.0,1.0,0.0,64.22666666666666,1970.0,Darebin City Council,-37.7414,144.9838,Northern Metropolitan,8870.0,1,2017,11,False,False,8423.292505708949,0.0311397135146356,55.0,2,False,465770.9738744436,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,Próximo
Mont Albert,9 Victoria Cr,4,h,1247408.5073260074,SP,Marshall,2017-03-18,11.8,3127.0,2.0,2.0,710.0,171.07466666666667,1970.0,Boroondara City Council,-37.7915,145.138165,Eastern Metropolitan,2079.0,0,2017,3,False,False,7291.602734825382,0.0233816033544806,55.0,0,True,1296591.0731744452,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.9900497512437811,50-100 anos,Médio
South Melbourne,25 Mountain St,3,h,1270000.0,S,hockingstuart,2017-03-04,2.1,3205.0,1.0,0.0,149.0,104.0,1900.0,Port Phillip City Council,-37.8374,144.9495,Southern Metropolitan,5943.0,0,2017,3,False,False,12211.53846153846,0.0288461538461538,125.0,5,False,1390443.0822125536,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,2.9702970297029703,Centenário,CBD
Mitcham,10 Alexander St,3,h,1070000.0,S,hockingstuart,2017-11-25,17.2,3132.0,1.0,1.0,667.0,135.94106493506493,1970.0,Whitehorse City Council,-37.8155,145.1882,Eastern Metropolitan,6871.0,0,2017,11,False,False,7871.057950819406,0.0220683867779983,55.0,0,False,952421.5596151178,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,2.9702970297029703,50-100 anos,Distante
Templestowe Lower,49 Feathertop Av,6,h,1363000.0,S,Jellis,2016-08-28,13.8,3107.0,3.0,2.0,754.0,201.4,1970.0,Manningham City Council,-37.7915,145.138165,Eastern Metropolitan,5420.0,0,2016,8,False,False,6767.626613704071,0.0297914597815292,55.0,0,False,1378070.7433756683,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.993355481727575,50-100 anos,Médio
North Melbourne,317/350 Victoria St,1,u,436310.0,SN,Woodards,2017-07-15,1.8,3051.0,1.0,1.0,0.0,59.0,1880.0,Melbourne City Council,-37.80551,144.95474,Northern Metropolitan,6821.0,1,2017,7,False,False,7395.084745762711,0.0169491525423728,145.0,2,True,440765.3551203726,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,0.99009900990099,Centenário,CBD
Sunshine West,27 Diosma Av,3,h,490000.0,S,Barry,2016-10-08,13.5,3020.0,2.0,2.0,534.0,173.77995238095238,1977.0,Brimbank City Council,-37.780845,144.8733,Western Metropolitan,6763.0,0,2016,10,False,False,2819.657810274022,0.0172632110833103,48.0,6,False,733841.7449361639,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.492537313432836,20-50 anos,Médio
Melbourne,152/29 Queens Rd,3,u,1470000.0,S,RT,2017-10-14,0.0,3000.0,2.0,1.0,183.5,109.22,1970.0,Melbourne City Council,-37.7414,144.9838,Northern Metropolitan,17496.0,1,2017,10,False,False,13459.073429774766,0.0274674967954587,55.0,2,False,1127161.3323636097,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,
Doncaster,21 Pettys La,3,h,1327000.0,S,hockingstuart,2017-10-14,12.4,3108.0,1.0,2.0,739.0,314.6585714285713,1970.0,Manningham City Council,-37.78968,145.11298,Eastern Metropolitan,9028.0,0,2017,10,False,False,4217.269512078853,0.0095341435842023,55.0,0,False,1396616.329323212,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,2.9702970297029703,50-100 anos,Médio
Coburg,45 Portland St,3,h,1000000.0,VB,Jellis,2017-03-04,7.8,3058.0,2.0,3.0,370.0,110.0,1920.0,Darebin City Council,-37.744,144.9501,Northern Metropolitan,11204.0,0,2017,3,False,False,9090.90909090909,0.0272727272727272,105.0,2,False,1094747.4494326033,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,Centenário,Próximo
Sandringham,59a Duncan St,2,u,596480.8981104272,SP,Marshall,2017-05-27,15.2,3191.0,1.0,1.0,0.0,81.85,1960.0,Bayside City Council,-37.85852,145.0387,Southern Metropolitan,4497.0,1,2017,5,False,False,7287.488064879991,0.0244349419670128,65.0,5,True,625113.6572008734,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,50-100 anos,Distante
Taylors Lakes,5 Hanslow Wy,4,h,810000.0,S,Barry,2018-02-24,15.5,3038.0,2.0,2.0,726.0,164.81267030303033,1977.0,Brimbank City Council,-37.70823,144.78192,Western Metropolitan,5336.0,0,2018,2,False,False,4914.670689521053,0.0242699787136842,48.0,6,False,860558.8684830508,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.9900497512437811,20-50 anos,Distante
Preston,17a Kendall St,3,t,785000.0,SP,Ray,2016-08-13,8.8,3072.0,2.0,2.0,177.0,115.78266666666674,1970.0,Darebin City Council,-37.7414,144.9838,Northern Metropolitan,14577.0,2,2016,8,False,False,6779.944033073455,0.0259106141391342,55.0,2,False,763368.2980056567,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,Próximo
Essendon West,27 Ruby St,3,h,810000.0,SP,Paul,2016-08-22,9.8,3040.0,1.0,2.0,368.0,152.03714285714287,1977.0,Moonee Valley City Council,-37.7527,144.8851,Western Metropolitan,588.0,0,2016,8,False,False,5327.645500159735,0.0197320203709619,48.0,6,False,880376.0674920544,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,20-50 anos,Próximo
Ascot Vale,2 Cunningham Ct,3,t,953000.0,S,Brad,2018-02-24,4.3,3032.0,1.0,2.0,370.0,66.74,1977.0,Moonee Valley City Council,-37.78129,144.9201,Western Metropolitan,6567.0,2,2018,2,False,False,14279.292777944262,0.0449505543901708,48.0,6,False,772813.715032661,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,20-50 anos,CBD
Richmond,9/343 Church St,2,u,715000.0,S,Biggin,2017-07-08,2.4,3121.0,1.0,2.0,2427.0,62.43166666666666,1970.0,Yarra City Council,-37.82276,144.99866,Northern Metropolitan,14949.0,1,2017,7,False,False,11452.521423422944,0.0320350249606236,55.0,2,False,682272.6570990029,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,CBD
Northcote,73 Westbourne Gr,3,h,1550000.0,VB,Nelson,2017-07-15,5.3,3070.0,2.0,2.0,422.0,167.13,1970.0,Darebin City Council,-37.77348,144.99206,Northern Metropolitan,11364.0,0,2017,7,False,False,9274.21767486388,0.0179500987255429,55.0,2,False,1337086.4344809651,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,Próximo
Doncaster,3 Paul St,3,h,1925042.515,PI,Jellis,2018-03-17,12.4,3108.0,1.0,2.0,785.0,314.6585714285713,1970.0,Manningham City Council,-37.78731,145.10415,Eastern Metropolitan,9028.0,0,2018,3,False,False,6117.877247901354,0.0095341435842023,55.0,0,True,1431854.8140256377,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,2.9702970297029703,50-100 anos,Médio
Coburg,2 Lascelles St,3,h,1631000.0,S,hockingstuart,2017-11-18,6.7,3058.0,2.0,2.0,497.0,161.41733333333332,1970.0,Darebin City Council,-37.7414,144.9838,Northern Metropolitan,11204.0,0,2017,11,False,False,10104.243245252474,0.0185853646448543,55.0,2,False,1083814.684011401,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,Próximo
Bentleigh East,53b Kennedy St,4,t,1320000.0,S,Buxton,2017-10-14,13.8,3165.0,2.0,2.0,317.0,216.3272,1960.0,Glen Eira City Council,-37.85852,145.0387,Southern Metropolitan,10969.0,2,2017,10,False,False,6101.8679112011805,0.0184905088218217,65.0,5,False,1415067.200185676,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.9900497512437811,50-100 anos,Médio
Templestowe Lower,4 Lowan Av,3,h,1050000.0,S,Barry,2017-02-25,13.8,3107.0,2.0,2.0,669.0,131.902,1970.0,Manningham City Council,-37.7915,145.138165,Eastern Metropolitan,5420.0,0,2017,2,False,False,7960.455489681734,0.0227441585419478,55.0,0,False,1043124.9360197942,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.492537313432836,50-100 anos,Médio
Lalor,18 Dunbar Ct,4,h,755000.0,S,Ray,2017-10-14,16.3,3075.0,1.0,2.0,735.0,150.61333333333332,1970.0,Whittlesea City Council,-37.66088,145.0113,Northern Metropolitan,8279.0,0,2017,10,False,False,5012.83640226629,0.0265580736543909,55.0,2,False,945374.4326618467,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,3.96039603960396,50-100 anos,Distante
Malvern East,24 Clarence St,2,h,1008625.925,SP,Kay,2017-11-18,8.4,3145.0,1.0,2.0,243.0,141.0,1925.0,Stonnington City Council,-37.8735,145.0419,Southern Metropolitan,8801.0,0,2017,11,False,False,7153.37535460993,0.0141843971631205,100.0,5,True,1237353.5006485265,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,50-100 anos,Próximo
Collingwood,107/10 Stanley St,1,u,430000.0,VB,Jellis,2017-03-18,1.6,3066.0,1.0,1.0,0.0,52.0,1970.0,Yarra City Council,-37.8019,144.9845,Northern Metropolitan,4553.0,1,2017,3,False,False,8269.23076923077,0.0192307692307692,55.0,2,False,440193.35577178514,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,0.99009900990099,50-100 anos,CBD
Clayton South,18 Glenmorgan Cl,3,h,770000.0,S,Harcourts,2018-02-03,17.5,3169.0,1.0,2.0,530.0,160.0,1975.0,Kingston City Council,-37.94944,145.13484,South-Eastern Metropolitan,4734.0,0,2018,2,False,False,4812.5,0.01875,50.0,4,False,891355.9132100005,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,2.9702970297029703,20-50 anos,Distante
Albert Park,2b Dundas Pl,3,h,1532000.0,S,Chisholm,2016-07-26,3.3,3206.0,3.0,1.0,0.0,164.66666666666669,1960.0,Port Phillip City Council,-37.8415,144.9585,Southern Metropolitan,3280.0,0,2016,7,False,False,9303.643724696356,0.0182186234817813,65.0,5,False,1846996.2156036084,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,0.9966777408637876,50-100 anos,CBD
